# ./benchmark.sh 04 5 2**8 2**8 2**10 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**8], nbound=[2**8,2**10], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/04.dat')"
7 503 (2, 251) 1.97307467461 1.55271061261 0 101.845981042 8.56214674314 8.6027683417 5.02158300082 5.2013010184 14.5890050729
7 509 (2, 508) 2.03759860992 1.33647696177 2.75487160683 116.387461344 14.8835326831 13.1977016926 8.09790388743 8.10530328751 12.37413462
7 521 (32, 520) 1534.10971713 0 11.8701132933 237.990319331 16.1582887173 11.5645383994 7.90281311671 7.89912803968 19.0557143688
7 523 (10, 261) 117.430395683 0 3.03660933177 117.46153307 10.2101647059 8.07098118464 5.21422497431 5.42162871361 16.7212512493
7 529 (22, 506) 675.511986017 0 0 236.939904054 11.0594279766 12.0878003438 7.88921499252 7.93916924795 19.5587261518
7 541 (18, 90) 489.588016033 0 0 43.7104036808 4.15980029106 2.87352863948 1.94832960765 2.19719099998 14.8677206834
7 547 (10, 546) 129.105461359 0 3.75111134847 285.686285973 19.152992328 13.580725352 8.84715334574 8.87303566933 21.514578104
7 557 (6, 278) 41.8725109895 0 3.44379075368 149.745176077 11.3842003345 10.0521333218 6.22033898036 6.47557592392 19.7970839341
7 563 (20, 281) 635.316214085 0 3.54559667905 155.028135061 12.2228936354 10.3282229106 6.38040963809 6.64243300756 20.3185075919
7 569 (6, 284) 44.8910196622 0 3.53513479233 162.435143312 12.1645459334 10.5574263732 6.53607058525 6.80775896708 21.0950160027
7 571 (5, 190) 30.1078203519 0 0 108.725305637 9.46983369191 7.41899633408 4.78688335419 5.06955369314 19.4638063908
7 577 (4, 576) 18.3517570496 0 3.69846073786 349.75067246 21.1149673462 14.5726343791 9.91815725962 9.93923608462 24.614389658
7 587 (18, 293) 558.46252656 0 3.9609263738 182.694453637 14.1133156617 11.5009762446 7.20697673162 7.49929698308 22.6276209354
7 593 (2, 592) 2.75418345133 1.92876736323 3.73936200142 204.001609723 21.967262427 15.8571813901 10.7636419932 10.7917663256 18.5309256713
7 599 (8, 598) 97.5042760372 0 4.12926133474 407.214592934 26.0695346991 20.4120289485 12.6167803605 12.6412007809 28.4887468815
7 601 (6, 600) 50.4242616494 0 4.17170405388 410.400635481 24.7869393031 19.1123901208 12.1033200423 12.1119426886 28.1802763144
7 607 (3, 101) 7.49979098638 0 4.17937421799 68.0602773825 6.0215215683 4.15797154109 2.59813404083 2.9264626503 19.6011696657
