# ./benchmark.sh 04 2**20 2**20+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/04.dat', )"
1048601 73 (2, 72) 0.521037101746 0.347705284754 0.671337604523 0.28894162178 0.258213361104 0.239469051361 0.233742713928 0.235304673513 0.318788051605
1048601 79 (4, 78) 3.31105772654 0 0.861351807912 0.399568239848 0.360735336939 0.359453598658 0.327808062236 0.327437082926 0.447652975718
1048601 81 (2, 54) 1.1631963253 0.763415733973 0.976365089417 0.256129980087 0.201678037643 0.199367920558 0.1927977403 0.205865542094 0.330636024475
1048601 83 (1, 82) 0.0743086338043 0 0.878036578496 0.32878891627 0.376799662908 0.357355356216 0.341272354126 0.339448928833 0.376478592555
1048601 89 (1, 88) 0.0861086845398 0 1.17027306557 0.404252926509 0.436563412348 0.413721640905 0.390109380086 0.389660994212 0.50537888209
1048601 97 (2, 48) 0.979303995768 0.622327725093 1.19791547457 0.366696675618 0.289779265722 0.269304672877 0.259213606517 0.290902932485 0.512099266052
1048601 101 (6, 25) 11.7998829683 0 1.34545365969 0.22496064504 0.170587062836 0.159385681152 0.152537425359 0.207431872686 0.445327917735
1048601 103 (6, 17) 12.302290678 0 1.44662006696 0.169735272725 0.126869360606 0.123111565908 0.113669236501 0.178134997686 0.427137692769
1048601 107 (6, 1) 13.5254419645 0 1.52254462242 0.0252853234609 0.0104613304138 0.0289160410563 0.0287787119548 0 0
1048601 109 (10, 27) 46.7844123046 0 1.69272931417 0.292345364889 0.20897102356 0.200892368952 0.185802618663 0.251025438309 0.545051415761
1048601 113 (2, 112) 1.4094303449 0.855110883713 1.76388335228 0.864198843638 0.80175503095 0.738579034805 0.699797232946 0.696313063304 0.830824693044
1048601 121 (3, 55) 4.71945762634 0 2.73795406024 0.702234427134 0.443241993586 0.450215339661 0.413550059001 0.47407301267 0.885095993678
1048601 125 (1, 5) 0.187928358714 0 2.28373734156 0.0813780625661 0.0569566090902 0.0545899073283 0.0548846721649 0.16578801473 0.343675374985
1048601 127 (4, 42) 8.0326546828 0 2.34700433413 0.659884373347 0.429801543554 0.428875684738 0.375687042872 0.460555632909 0.966084957123
1048601 131 (2, 65) 2.02965203921 1.16417535146 2.72371268272 0.691694974899 0.634090900421 0.587735970815 0.555042346319 0.612605969111 0.946210622787
1048601 137 (6, 136) 23.7619793415 0 3.18422166506 2.32353997231 1.30487839381 1.20743338267 1.12841836611 1.12323172887 1.78234100342
